Jenis_Kelamin,Umur,SIM,Kode_Daerah,Sudah_Asuransi,Umur_Kendaraan,Kendaraan_Rusak,Premi,Kanal_Penjualan,Lama_Berlangganan,Tertarik,Prediksi
0,22,1,41,1,0,0,29454.0,152,206,0,0.0
0,62,1,6,1,1,0,25642.0,124,276,0,0.0
0,51,1,19,0,1,1,2630.0,24,43,0,0.0
0,44,1,28,1,1,0,53875.0,124,32,0,0.0
1,76,1,28,0,1,1,41718.0,124,282,0,0.0
0,25,1,50,1,0,0,26749.0,152,169,0,0.0
1,24,1,11,0,0,1,26108.0,152,121,0,0.0
1,50,1,50,0,1,0,28881.0,124,76,0,0.0
0,60,1,24,0,1,1,40155.0,26,83,0,0.0
1,66,1,28,0,1,1,2630.0,156,176,0,0.0
0,62,1,28,1,1,0,38534.0,26,95,0,0.0
1,22,1,50,0,0,0,40510.0,152,78,0,0.0
1,28,1,15,1,0,0,2630.0,152,140,0,0.0
1,24,1,11,1,0,0,25054.0,160,155,0,0.0
1,20,1,40,1,0,1,26498.0,160,161,0,0.0
0,47,1,28,0,1,1,53624.0,26,77,1,0.0
1,24,1,15,0,0,0,45447.0,152,145,0,0.0
0,22,1,8,1,0,0,48743.0,152,56,0,0.0
1,52,1,28,1,1,0,51329.0,52,89,0,0.0
0,38,1,47,1,1,0,2630.0,16,70,0,0.0
1,25,1,15,0,0,0,2630.0,152,178,0,0.0
0,58,1,28,0,2,1,38769.0,124,41,1,0.0
0,26,1,35,1,0,0,2630.0,152,202,0,0.0
1,41,1,46,1,1,0,26665.0,92,85,0,0.0
1,39,1,8,0,1,0,2630.0,156,236,0,0.0
0,20,1,37,0,0,1,32019.0,160,252,0,0.0
0,35,1,6,0,1,1,2630.0,157,87,0,0.0
1,42,1,38,1,1,0,34126.0,124,22,0,0.0
0,76,1,28,0,1,1,35631.0,124,235,0,0.0
0,50,1,11,0,1,1,34488.0,120,99,1,0.0
1,74,1,28,0,1,1,53995.0,124,81,0,0.0
0,78,1,28,0,1,1,50548.0,124,253,0,0.0
0,77,1,28,1,1,0,57792.0,14,99,0,0.0
0,23,1,14,0,0,1,29525.0,152,297,1,0.0
1,41,1,47,0,1,1,34890.0,157,144,0,0.0
0,43,1,3,0,2,1,2630.0,124,212,1,0.0
0,53,1,23,0,1,1,34867.0,26,113,0,0.0
0,64,1,8,0,1,1,35743.0,124,175,1,0.0
1,73,1,23,1,1,0,25219.0,122,29,0,0.0
0,54,1,28,0,1,1,24248.0,124,162,0,0.0
1,28,1,42,0,1,1,2630.0,157,201,0,0.0
0,24,1,47,0,0,1,33650.0,152,182,1,0.0
1,48,1,10,0,1,1,28607.0,31,128,1,0.0
1,58,1,46,0,1,1,27891.0,154,191,1,0.0
0,22,1,36,0,0,1,2630.0,152,157,1,0.0
1,23,1,28,1,0,0,2630.0,152,99,0,0.0
0,30,1,8,1,1,0,36313.0,7,168,0,0.0
0,27,1,46,1,0,0,2630.0,152,94,0,0.0
0,71,1,28,0,2,1,31584.0,26,49,0,0.0
0,47,1,35,0,1,1,33501.0,124,127,0,0.0
0,40,1,7,0,1,1,2630.0,157,281,0,0.0
1,60,1,28,1,1,0,55495.0,120,21,0,0.0
1,50,1,28,0,1,1,42285.0,122,89,1,0.0
1,22,1,18,1,0,0,29326.0,152,153,0,0.0
0,55,1,28,0,1,1,45923.0,26,240,0,0.0
0,45,1,28,0,1,1,30319.0,26,112,0,0.0
1,42,1,11,0,1,1,2630.0,26,54,0,1.0
1,34,1,36,0,0,1,2630.0,160,129,0,0.0
0,67,1,28,0,2,1,37500.0,124,46,1,0.0
0,23,1,50,1,0,0,45283.0,152,232,0,0.0
1,28,1,12,1,0,0,23145.0,152,269,0,0.0
0,73,1,21,1,1,0,61133.0,26,61,0,0.0
0,23,1,8,1,0,0,59056.0,152,133,0,0.0
0,38,1,28,0,1,1,41714.0,125,218,0,0.0
1,23,1,29,1,0,0,33725.0,152,124,0,0.0
1,54,1,28,1,1,0,27415.0,26,241,0,0.0
0,40,1,28,0,1,1,38652.0,15,198,0,0.0
0,50,1,33,0,1,0,25950.0,124,155,0,0.0
0,42,1,28,0,1,1,39711.0,26,141,1,1.0
1,23,1,47,1,0,0,29225.0,152,87,0,0.0
1,22,1,8,1,0,0,42858.0,152,266,0,0.0
1,50,1,15,1,1,1,26179.0,124,297,0,0.0
1,46,1,28,0,1,1,36139.0,124,178,1,0.0
0,25,1,28,1,0,0,58455.0,152,196,0,0.0
1,49,1,28,0,2,1,2630.0,156,153,1,0.0
1,25,1,8,1,0,0,37006.0,152,179,0,0.0
1,46,1,38,0,1,1,38153.0,124,151,0,0.0
1,73,1,8,1,1,0,37108.0,124,81,0,0.0
0,23,1,13,0,0,1,31641.0,152,213,0,0.0
0,23,1,8,1,0,0,40800.0,152,181,0,0.0
1,24,1,18,1,0,0,33530.0,152,269,0,0.0
1,65,1,28,0,1,1,45665.0,124,210,0,0.0
0,57,1,28,1,1,0,2630.0,124,112,0,0.0
0,23,1,46,0,0,1,26754.0,152,290,0,0.0
1,22,1,2,0,0,1,25068.0,152,57,0,0.0
1,34,1,16,0,1,1,2630.0,156,29,0,0.0
0,37,1,28,0,1,1,39064.0,14,204,0,0.0
1,37,1,28,0,1,1,33304.0,124,178,0,0.0
0,46,1,28,0,1,1,58358.0,26,128,0,0.0
1,21,1,50,1,0,0,36813.0,152,65,0,0.0
0,46,1,28,0,1,1,28180.0,154,16,0,0.0
0,30,1,3,0,1,1,2630.0,156,217,1,0.0
0,37,1,28,0,1,1,28985.0,122,273,0,0.0
1,22,1,17,0,0,1,30638.0,152,114,0,0.0
1,37,1,47,0,1,0,29833.0,152,252,0,0.0
1,23,1,30,1,0,0,52130.0,152,91,0,0.0
0,20,1,47,0,0,1,2630.0,160,262,0,0.0
0,43,1,41,0,1,1,35577.0,26,231,0,0.0
1,54,1,23,0,1,1,29540.0,154,180,0,0.0
0,22,1,10,1,0,0,2630.0,152,109,0,0.0
0,27,1,32,0,0,1,26230.0,124,184,0,0.0
1,54,1,28,0,1,1,23135.0,124,139,1,0.0
0,45,1,10,1,1,0,2630.0,26,189,0,0.0
0,42,1,29,0,1,1,2630.0,157,219,1,0.0
0,23,1,36,1,0,0,45943.0,152,178,0,0.0
0,30,1,41,1,0,0,42243.0,152,184,0,0.0
1,31,1,28,0,0,1,36822.0,124,157,0,1.0
0,25,1,28,1,0,0,27407.0,152,79,0,0.0
0,28,1,50,0,0,1,34451.0,156,177,0,0.0
1,21,1,36,1,0,0,39021.0,160,250,0,0.0
0,22,1,11,0,0,1,39759.0,152,37,0,0.0
0,38,1,15,0,1,0,34058.0,152,147,0,0.0
1,60,1,30,1,1,0,29170.0,122,220,0,0.0
0,40,1,28,1,1,0,39385.0,124,279,0,0.0
0,52,1,8,1,1,0,28681.0,124,126,0,0.0
1,29,1,15,1,0,0,32100.0,152,85,0,0.0
1,21,1,2,1,0,0,28433.0,160,11,0,0.0
0,37,1,29,0,1,1,33250.0,124,100,1,0.0
0,24,1,8,0,0,1,2630.0,160,238,0,0.0
1,46,1,46,0,1,1,2630.0,124,188,1,0.0
0,33,1,28,0,1,1,39479.0,154,266,1,0.0
1,54,1,28,0,1,1,23009.0,26,51,1,0.0
1,28,1,36,1,0,0,33844.0,152,97,0,0.0
1,29,1,28,0,0,1,28813.0,122,130,0,1.0
1,45,1,28,0,1,1,50623.0,124,234,0,0.0
1,24,1,10,1,0,0,34132.0,152,254,0,0.0
1,59,1,0,0,1,1,2630.0,157,243,0,1.0
0,45,1,8,0,1,1,2630.0,30,187,0,0.0
0,24,1,29,1,0,0,27855.0,152,263,0,0.0
1,22,1,9,0,0,1,30676.0,152,267,0,0.0
0,27,1,29,0,1,1,41270.0,124,136,1,0.0
0,38,1,28,1,1,0,37337.0,26,128,0,0.0
0,41,1,0,0,1,1,2630.0,26,42,0,0.0
0,71,1,4,1,1,1,2630.0,52,181,0,0.0
1,21,1,4,1,0,0,24692.0,152,110,0,0.0
0,24,1,8,1,0,0,36202.0,152,185,0,0.0
0,46,1,47,1,1,0,26567.0,16,69,0,0.0
1,23,1,3,1,0,0,30550.0,152,113,0,0.0
1,21,1,8,0,0,0,35355.0,160,241,0,0.0
0,25,1,8,1,0,0,34977.0,152,211,0,0.0
1,24,1,22,1,0,0,29028.0,152,111,0,0.0
0,26,1,10,1,0,0,32692.0,152,178,0,0.0
0,23,1,37,0,0,1,31102.0,26,40,0,0.0
1,26,1,29,0,0,1,38224.0,152,209,0,0.0
1,54,1,33,1,1,0,25601.0,124,128,0,0.0
1,41,1,28,0,1,1,33491.0,26,235,1,1.0
0,49,1,35,0,1,1,39415.0,10,258,1,0.0
0,23,1,41,1,0,0,40946.0,152,295,0,0.0
1,27,1,18,0,0,1,50071.0,152,76,0,0.0
1,24,1,41,0,0,1,36661.0,152,268,0,0.0
1,22,1,3,0,0,1,33382.0,26,62,0,0.0
0,25,1,47,1,0,0,2630.0,152,286,0,0.0
1,39,1,10,1,1,0,31722.0,26,64,0,0.0
0,25,1,21,0,0,1,23328.0,152,222,0,0.0
0,55,1,15,1,1,0,2630.0,26,71,0,0.0
0,26,1,15,0,0,0,33586.0,152,108,0,0.0
0,47,1,48,0,1,1,2630.0,124,247,0,0.0
1,33,1,41,0,1,1,2630.0,157,296,1,1.0
0,21,1,8,1,0,1,2630.0,156,182,0,0.0
1,57,1,33,0,1,0,24232.0,26,144,0,0.0
0,42,1,50,1,1,0,28556.0,8,218,0,0.0
0,66,1,28,1,1,0,47045.0,26,59,0,0.0
0,26,1,19,0,0,1,2630.0,152,278,1,0.0
1,48,1,15,1,1,0,35911.0,26,234,0,0.0
0,49,1,21,0,1,1,32662.0,124,270,1,0.0
0,60,1,29,1,1,0,42978.0,26,17,0,0.0
1,36,1,50,1,1,0,2630.0,152,241,0,0.0
1,29,1,35,1,0,1,29300.0,152,265,0,0.0
0,37,1,15,1,1,0,28692.0,26,40,0,0.0
1,44,1,28,1,1,1,28109.0,26,83,0,0.0
1,56,1,28,0,1,1,48568.0,26,237,0,0.0
0,42,1,11,0,1,1,40340.0,122,263,0,0.0
1,25,1,41,1,0,0,34165.0,152,189,0,0.0
0,31,1,8,0,1,1,33913.0,124,92,0,1.0
0,29,1,28,1,0,0,28893.0,152,294,0,0.0
0,52,1,18,0,1,1,39468.0,163,176,0,0.0
0,22,1,28,1,0,0,46120.0,152,53,0,0.0
0,36,1,28,1,1,0,32399.0,37,296,0,0.0
1,48,1,28,0,1,1,45920.0,124,116,0,0.0
0,22,1,46,0,0,0,34478.0,152,29,0,0.0
0,48,1,46,0,1,1,22219.0,11,132,0,0.0
1,21,1,41,1,0,0,31179.0,160,74,0,0.0
0,26,1,28,1,0,0,28064.0,160,274,0,0.0
1,28,1,3,1,0,0,2630.0,152,151,0,0.0
1,44,1,28,0,1,1,27302.0,26,74,1,0.0
0,74,1,28,0,1,1,43676.0,122,201,0,0.0
0,24,1,41,0,0,1,45589.0,160,137,0,0.0
1,28,1,28,1,0,0,47846.0,26,274,0,0.0
0,53,1,37,0,1,1,19047.0,124,189,0,1.0
0,77,1,33,0,1,1,2630.0,124,10,1,0.0
1,28,1,13,0,0,1,26407.0,122,296,0,0.0
0,53,1,10,1,1,0,2630.0,160,111,0,0.0
1,24,1,25,1,0,0,27606.0,152,259,0,0.0
0,25,1,15,0,0,0,27197.0,152,47,0,0.0
0,40,1,4,0,1,1,2630.0,156,264,0,0.0
0,45,1,7,1,1,0,2630.0,124,13,0,0.0
0,25,1,35,1,0,0,36478.0,152,239,0,0.0
0,65,1,28,1,1,0,56176.0,122,25,0,0.0
1,49,1,39,1,1,0,41696.0,26,167,0,0.0
1,45,1,24,0,1,1,35408.0,157,248,1,0.0
0,25,1,3,0,0,1,2630.0,152,200,0,0.0
0,41,1,24,0,1,1,21253.0,124,181,1,1.0
0,23,1,15,1,0,0,21516.0,152,67,0,0.0
0,58,1,28,0,1,1,43201.0,124,28,0,0.0
1,42,1,28,0,1,1,51000.0,26,246,0,0.0
0,24,1,21,1,0,0,33513.0,152,228,0,0.0
0,61,1,15,1,1,0,32957.0,152,82,0,0.0
1,50,1,28,0,1,0,45652.0,26,135,0,0.0
0,73,1,28,0,1,1,43158.0,122,176,1,0.0
0,55,1,28,1,1,0,40642.0,26,297,0,0.0
0,44,1,24,0,1,1,38651.0,122,281,0,0.0
0,28,1,41,1,0,0,41322.0,152,75,0,0.0
1,42,1,28,1,1,0,25499.0,26,275,0,0.0
1,38,1,28,1,1,0,23843.0,26,291,0,0.0
0,68,1,28,0,1,1,34488.0,122,136,0,0.0
1,44,1,25,0,1,1,24714.0,124,249,0,0.0
0,43,1,28,0,1,1,31873.0,26,13,1,1.0
1,26,1,41,1,0,0,53847.0,152,189,0,0.0
0,30,1,28,0,1,1,44191.0,124,239,1,0.0
0,21,1,33,1,0,0,33331.0,152,22,0,0.0
0,23,1,37,1,0,0,43034.0,151,163,0,0.0
0,43,1,28,0,1,1,61430.0,26,181,1,1.0
1,49,1,28,1,1,0,32384.0,25,36,0,0.0
0,28,1,37,1,0,0,37298.0,152,247,0,0.0
0,52,1,8,1,1,0,43342.0,124,105,0,0.0
1,55,1,28,0,1,1,41956.0,122,65,0,0.0
0,71,1,28,0,1,1,32092.0,52,12,0,0.0
1,25,1,35,1,0,0,33352.0,151,169,0,0.0
0,46,1,8,0,1,1,31294.0,26,23,1,0.0
1,20,1,5,0,0,1,25166.0,160,68,0,0.0
0,56,1,28,1,1,0,29331.0,152,123,0,0.0
1,25,1,11,1,0,0,36098.0,152,258,0,0.0
0,28,1,37,1,0,0,32220.0,152,194,0,0.0
1,24,1,33,1,0,0,26665.0,152,287,0,0.0
1,63,1,28,0,2,1,55711.0,26,134,0,0.0
1,22,1,49,0,0,1,2630.0,152,180,0,0.0
0,25,1,36,1,0,0,25908.0,26,177,0,0.0
1,36,1,11,0,1,0,44534.0,124,212,0,0.0
0,51,1,25,0,1,1,31135.0,160,85,0,0.0
0,25,1,28,0,2,1,2630.0,156,256,1,0.0
1,73,1,41,1,1,0,37429.0,12,55,0,0.0
1,67,1,28,0,1,1,35991.0,124,84,0,0.0
0,28,1,29,1,1,1,2630.0,156,198,0,0.0
1,21,1,11,0,0,1,30888.0,124,35,1,0.0
0,30,1,30,0,0,1,2630.0,152,221,0,0.0
0,50,1,29,0,1,1,2630.0,124,103,0,0.0
1,26,1,52,1,0,0,34835.0,152,65,0,0.0
1,59,1,41,0,1,1,34324.0,124,97,0,0.0
1,29,1,18,0,1,1,32920.0,26,283,0,0.0
1,22,1,41,1,0,0,37238.0,152,222,0,0.0
1,21,1,9,0,0,1,39480.0,152,116,0,0.0
0,34,1,36,0,1,1,23268.0,154,182,1,0.0
1,58,1,6,0,1,1,35278.0,124,174,0,0.0
0,24,1,29,1,0,0,32191.0,152,163,0,0.0
1,33,1,21,1,0,0,30795.0,152,106,0,0.0
1,54,1,28,0,1,1,26842.0,124,182,0,0.0
1,57,1,6,1,1,0,27387.0,152,190,0,0.0
0,54,1,28,0,1,1,43584.0,122,80,0,0.0
1,31,1,28,0,0,1,35493.0,155,160,0,0.0
0,37,1,28,1,1,1,47254.0,152,260,0,0.0
1,46,1,28,0,1,1,50948.0,26,27,0,0.0
1,48,1,28,0,1,1,42515.0,124,19,0,0.0
1,46,1,8,0,1,0,54774.0,26,220,0,0.0
0,34,1,8,0,1,1,47111.0,124,23,0,0.0
0,50,1,28,0,1,1,33995.0,55,262,1,0.0
0,52,1,28,0,1,1,43209.0,124,101,0,0.0
0,53,1,28,0,1,1,37251.0,124,94,0,0.0
0,77,1,28,1,1,0,54809.0,122,46,0,0.0
1,75,1,28,1,1,0,51274.0,122,140,0,0.0
0,55,1,32,0,2,1,35023.0,26,116,0,1.0
1,27,1,11,1,0,0,25383.0,152,91,0,0.0
0,24,1,2,1,0,0,37320.0,152,148,0,0.0
1,24,1,6,1,0,0,32810.0,152,63,0,0.0
1,33,1,46,0,0,1,35647.0,152,295,0,0.0
1,47,1,3,0,1,0,2630.0,157,91,0,0.0
0,45,1,7,0,1,1,2630.0,157,262,0,0.0
0,46,1,28,1,1,0,38027.0,26,222,0,0.0
1,49,1,28,0,1,1,30911.0,26,272,0,1.0
1,20,1,30,0,0,1,25661.0,160,268,0,0.0
0,25,1,30,1,0,0,23368.0,152,26,0,0.0
0,22,1,2,1,0,0,31210.0,152,298,0,0.0
0,37,1,18,0,1,1,28173.0,26,89,0,0.0
1,25,1,29,1,0,0,2630.0,152,117,0,0.0
0,27,1,50,1,0,0,40032.0,152,196,0,0.0
1,46,1,28,1,1,0,37550.0,124,162,0,0.0
0,45,1,35,1,1,0,2630.0,124,263,0,0.0
1,35,1,47,0,1,1,36150.0,156,266,1,0.0
0,21,1,28,0,0,1,47609.0,160,182,0,0.0
0,60,1,8,0,1,1,2630.0,26,155,1,0.0
1,24,1,3,1,0,0,42936.0,152,227,0,0.0
1,46,1,46,1,1,0,41885.0,26,225,0,0.0
1,28,1,12,0,0,1,23236.0,152,203,0,0.0
0,49,1,8,0,2,1,42814.0,26,230,0,0.0
0,45,1,48,1,1,1,2630.0,124,285,0,0.0
0,50,1,28,0,1,1,34983.0,26,131,0,0.0
1,39,1,29,0,1,1,2630.0,156,163,1,0.0
0,25,1,33,1,0,0,61840.0,152,96,0,0.0
1,23,1,45,1,0,0,25126.0,26,104,0,0.0
0,25,1,41,1,0,0,29085.0,152,55,0,0.0
0,23,1,11,0,0,1,29344.0,152,147,0,0.0
1,52,1,48,0,2,1,2630.0,26,106,0,0.0
0,42,1,48,0,1,1,2630.0,15,125,0,0.0
1,24,1,27,0,0,1,22806.0,152,177,0,0.0
0,36,1,28,0,1,1,39236.0,122,178,0,1.0
0,25,1,11,1,0,0,30138.0,152,190,0,0.0
0,23,1,15,1,0,0,45349.0,152,25,0,0.0
1,51,1,28,1,1,0,34198.0,124,107,0,0.0
0,28,1,50,1,0,0,26517.0,151,205,0,0.0
0,25,1,21,1,0,0,27175.0,152,280,0,0.0
1,28,1,32,0,0,1,30407.0,152,229,0,0.0
0,44,1,2,1,1,0,31101.0,152,35,0,0.0
0,25,1,15,1,0,0,30030.0,152,149,0,0.0
1,24,1,50,1,0,0,34816.0,152,248,0,0.0
0,34,1,11,1,1,0,35668.0,152,278,0,0.0
0,30,1,28,1,0,0,42708.0,152,44,0,0.0
0,22,1,37,1,0,0,32468.0,152,204,0,0.0
1,43,1,8,1,1,0,33418.0,26,216,0,0.0
1,39,1,28,0,1,1,2630.0,124,214,0,1.0
1,53,1,28,1,1,0,40491.0,124,210,0,0.0
1,25,1,1,0,0,1,2630.0,152,174,0,0.0
0,58,1,28,0,1,1,51903.0,122,251,0,0.0
0,44,1,28,1,1,0,46009.0,26,264,0,0.0
1,48,1,28,0,1,1,46837.0,124,268,0,0.0
1,24,1,46,1,0,0,24831.0,152,131,0,0.0
1,28,1,43,1,0,0,23304.0,152,164,0,0.0
0,58,1,28,0,1,0,33608.0,26,134,1,0.0
1,24,1,6,1,0,0,2630.0,152,173,0,0.0
1,25,1,31,0,0,0,2630.0,152,248,0,0.0
0,38,1,28,0,1,1,46241.0,124,56,0,0.0
1,20,1,46,0,0,1,27463.0,160,108,0,0.0
0,23,1,32,1,0,0,34035.0,152,137,0,0.0
1,39,1,28,1,1,0,24466.0,26,221,0,0.0
0,47,1,28,1,1,0,27978.0,26,187,0,0.0
0,51,1,28,1,1,0,48663.0,124,60,0,0.0
1,48,1,28,0,1,1,35121.0,61,84,0,0.0
0,31,1,21,1,0,0,19170.0,152,124,0,0.0
1,41,1,41,1,1,0,32295.0,124,232,0,0.0
0,44,1,28,0,1,1,34623.0,124,71,0,0.0
1,58,0,41,0,1,1,52775.0,122,93,0,0.0
0,22,1,39,1,0,0,25605.0,152,112,0,0.0
0,20,1,15,0,0,1,57692.0,160,247,0,0.0
1,45,1,28,0,1,1,41746.0,124,192,1,0.0
0,27,1,11,0,0,1,36358.0,154,115,1,0.0
1,45,1,34,0,1,1,20601.0,26,249,0,0.0
0,58,1,18,1,1,0,38738.0,26,171,0,0.0
0,23,1,29,1,0,0,34672.0,152,182,0,0.0
0,40,1,28,0,1,0,35909.0,122,245,0,0.0
0,48,1,28,1,1,0,29188.0,26,107,0,0.0
1,23,1,37,0,0,1,32311.0,151,26,0,0.0
0,21,1,37,0,0,1,35456.0,160,195,0,0.0
1,31,1,28,0,1,1,49415.0,156,54,1,1.0
0,44,1,39,1,1,0,2630.0,26,232,0,0.0
0,31,1,11,1,0,0,29587.0,152,233,0,0.0
0,51,1,8,0,1,1,2630.0,26,291,1,0.0
0,71,1,28,0,1,1,42686.0,26,211,1,0.0
1,38,1,30,0,1,1,27375.0,124,111,1,0.0
1,63,1,36,0,1,1,2630.0,124,36,1,0.0
1,56,1,44,1,1,0,21768.0,8,266,0,0.0
1,22,1,50,0,0,1,36381.0,152,97,0,0.0
0,45,1,30,1,1,0,27648.0,26,94,0,0.0
1,31,1,34,0,0,1,30870.0,152,269,0,0.0
0,22,1,30,0,0,1,42536.0,152,246,0,0.0
0,24,1,28,1,0,0,45097.0,152,201,0,0.0
0,23,1,8,0,1,1,2630.0,156,252,0,0.0
0,41,1,28,0,1,1,2630.0,26,166,0,0.0
0,47,1,28,0,2,1,36733.0,26,75,0,0.0
1,26,1,18,1,0,0,37249.0,152,168,0,0.0
1,47,1,0,0,1,1,2630.0,26,40,0,0.0
0,39,1,28,0,2,1,36383.0,124,22,0,0.0
0,56,1,28,1,1,0,2630.0,26,242,0,0.0
0,24,1,13,0,0,1,25824.0,152,166,0,0.0
1,72,1,34,0,1,1,32868.0,156,188,0,0.0
0,64,1,28,0,1,1,31461.0,124,263,0,0.0
0,23,1,46,1,0,0,32910.0,152,101,0,0.0
0,67,1,21,1,1,0,23802.0,152,295,0,0.0
0,26,1,32,1,0,0,35949.0,152,69,0,0.0
1,37,1,18,0,1,1,28227.0,124,211,0,0.0
0,23,1,28,0,0,1,52758.0,124,208,0,0.0
1,22,1,32,1,0,0,37629.0,152,283,0,0.0
1,23,1,28,0,0,1,34710.0,152,14,0,0.0
0,80,1,28,0,1,1,44138.0,124,206,0,0.0
0,37,1,28,1,1,0,29343.0,26,129,0,0.0
1,22,1,37,1,0,0,40154.0,152,24,0,0.0
1,23,1,41,1,0,0,25277.0,26,63,0,0.0
0,57,1,28,0,1,1,54167.0,26,247,0,0.0
1,22,1,8,1,0,0,24051.0,152,272,0,0.0
1,49,1,28,0,1,1,46417.0,26,99,0,1.0
0,45,1,28,1,1,0,55196.0,26,296,0,0.0
1,55,1,30,0,1,1,22144.0,153,98,0,0.0
1,25,1,28,1,0,0,36075.0,152,251,0,0.0
1,47,1,36,1,1,0,33108.0,124,277,0,0.0
1,25,1,28,1,0,0,48860.0,152,141,0,0.0
1,69,1,28,0,2,1,37840.0,26,140,0,0.0
0,20,1,8,0,0,1,33394.0,160,144,0,0.0
0,46,1,28,0,1,1,43425.0,26,220,1,0.0
1,42,1,38,0,1,1,27807.0,26,65,0,0.0
0,24,1,14,0,0,1,54580.0,151,150,0,0.0
1,22,1,8,1,0,0,44218.0,152,157,0,0.0
0,57,1,28,0,1,1,54566.0,124,152,0,0.0
1,42,1,28,0,1,1,44106.0,26,88,0,0.0
0,29,1,48,0,1,1,2630.0,156,26,0,0.0
1,22,1,6,1,0,0,24269.0,152,150,0,0.0
1,25,1,37,0,0,1,32768.0,152,296,0,0.0
1,34,1,50,0,1,0,36015.0,158,217,0,0.0
1,44,1,8,0,1,1,37727.0,26,44,0,0.0
0,21,1,3,1,0,0,26207.0,152,129,0,0.0
0,52,1,17,0,1,1,2630.0,156,30,0,0.0
1,47,1,28,0,1,0,50482.0,124,38,0,0.0
1,56,1,28,1,1,0,36706.0,26,297,0,0.0
0,53,1,28,0,1,1,46802.0,26,92,0,0.0
0,61,1,28,0,1,1,2630.0,124,20,1,1.0
1,52,1,37,0,1,1,40715.0,153,125,0,0.0
0,39,1,28,0,1,1,43032.0,26,283,0,0.0
1,23,1,8,0,0,1,36187.0,152,246,0,0.0
1,30,1,33,0,0,1,2630.0,152,95,0,0.0
1,51,1,28,0,1,1,58308.0,122,71,1,0.0
0,23,1,43,0,0,1,38132.0,152,268,0,0.0
1,23,1,35,1,0,0,27551.0,152,184,0,0.0
1,48,1,8,1,1,0,52783.0,26,174,0,0.0
1,27,1,8,1,0,0,56276.0,152,86,0,0.0
0,39,1,8,1,1,0,37255.0,152,151,0,0.0
0,50,1,18,0,1,1,29910.0,163,65,0,0.0
1,47,1,28,0,1,1,24555.0,4,155,0,0.0
1,36,1,36,0,1,1,31355.0,157,262,0,0.0
1,28,1,3,1,0,0,25104.0,152,285,0,0.0
1,22,1,14,1,0,0,25279.0,152,246,0,0.0
1,26,1,32,0,0,1,32093.0,160,19,0,0.0
0,21,1,15,0,0,1,33910.0,160,70,0,0.0
0,41,1,46,0,1,0,24436.0,26,255,0,0.0
1,25,1,43,1,0,0,2630.0,152,292,0,0.0
0,45,1,8,1,1,0,32436.0,124,84,0,0.0
1,68,1,28,0,1,1,28123.0,124,43,1,0.0
1,48,1,41,0,1,0,2630.0,26,145,0,0.0
1,20,1,3,0,0,1,24260.0,160,128,0,0.0
1,76,1,6,0,1,1,30955.0,124,248,0,0.0
0,48,1,28,0,1,1,49781.0,26,236,0,0.0
0,56,1,0,0,1,1,2630.0,122,52,0,1.0
1,49,1,45,1,1,1,2630.0,156,175,0,0.0
0,22,1,8,0,0,1,28303.0,160,298,0,0.0
1,26,1,37,0,0,1,22927.0,152,207,0,0.0
0,59,1,6,1,1,0,22835.0,124,187,0,0.0
0,23,1,2,0,0,1,31381.0,26,256,0,0.0
0,25,1,35,1,0,0,40865.0,152,48,0,0.0
1,48,1,28,1,1,0,49686.0,52,157,0,0.0
1,25,1,49,1,0,0,34725.0,152,148,0,0.0
1,21,1,8,0,0,1,54820.0,160,253,0,0.0
0,22,1,11,1,0,0,32755.0,152,141,0,0.0
1,50,1,15,0,1,0,2630.0,14,185,0,0.0
0,53,1,8,1,1,0,39817.0,7,67,0,0.0
0,45,1,28,0,1,1,39943.0,124,157,1,0.0
1,76,1,28,0,1,0,45468.0,44,45,0,0.0
1,20,1,8,0,0,1,34753.0,160,266,0,0.0
0,30,1,50,0,1,1,38601.0,124,26,1,0.0
0,34,1,28,0,1,1,45569.0,124,222,0,0.0
1,22,1,39,0,0,1,41194.0,152,105,0,0.0
0,47,1,29,0,1,1,2630.0,157,135,0,0.0
0,38,1,8,0,1,1,26182.0,124,274,1,0.0
1,49,1,28,0,1,0,37328.0,26,110,0,0.0
0,26,1,3,1,0,0,26808.0,152,82,0,0.0
1,28,1,21,1,0,0,2630.0,152,298,0,0.0
1,22,1,11,1,0,0,29049.0,152,206,0,0.0
0,23,1,15,0,0,1,28031.0,152,276,0,0.0
0,22,1,29,1,0,0,33420.0,152,206,0,0.0
1,24,1,11,1,0,0,26281.0,152,109,0,0.0
0,46,1,3,0,1,1,2630.0,26,155,0,0.0
1,20,1,36,0,0,1,27936.0,160,273,0,0.0
1,27,1,13,0,0,1,28450.0,152,60,0,0.0
1,57,1,28,1,1,0,45807.0,26,117,0,0.0
0,41,1,28,1,1,0,2630.0,26,16,0,0.0
0,66,1,28,0,1,1,57675.0,26,191,1,0.0
0,64,1,14,0,2,1,40465.0,26,298,0,0.0
0,46,1,33,1,1,0,27426.0,26,38,0,0.0
0,36,1,8,1,1,0,41543.0,152,188,0,0.0
1,22,1,50,1,0,0,31790.0,152,60,0,0.0
1,44,1,28,0,1,1,52986.0,26,187,1,0.0
0,22,1,30,1,0,0,26566.0,152,282,0,0.0
1,52,1,28,1,1,0,49628.0,26,15,0,0.0
0,45,1,28,1,1,0,46368.0,13,31,0,0.0
0,30,1,39,1,0,0,23066.0,152,42,0,0.0
